Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
Pittsburgh,PIT,22:00,2023-06-01,"['B62186', 'AA9453', 'HA2212']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],20:25,2023-06-01,20:11,2023-06-01,22:00,2023-06-01,21:48,2023-06-01,
Baltimore,BWI,22:01,2023-06-01,"['B6726', 'AA9208', 'FI7918', 'HA2394']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines']",C,Landed - On-time [+],20:35,2023-06-01,20:28,2023-06-01,22:01,2023-06-01,21:55,2023-06-01,
Raleigh/Durham,RDU,22:02,2023-06-01,['DL2996'],['Delta Air Lines'],A,Landed - On-time [+],19:59,2023-06-01,19:55,2023-06-01,22:02,2023-06-01,21:50,2023-06-01,
Austin,AUS,22:03,2023-06-01,['DL1697'],['Delta Air Lines'],A,Landed - On-time [+],17:00,2023-06-01,16:54,2023-06-01,22:03,2023-06-01,22:01,2023-06-01,
Kansas City,MCI,22:03,2023-06-01,"['B62364', 'AA9127', 'FI7908']","['JetBlue Airways', 'American Airlines', 'Icelandair']",C,Landed - On-time [+],18:00,2023-06-01,17:49,2023-06-01,22:03,2023-06-01,21:55,2023-06-01,
Washington,DCA,22:04,2023-06-01,"['B62854', 'AA9321']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],20:30,2023-06-01,20:18,2023-06-01,22:04,2023-06-01,21:50,2023-06-01,
Denver,DEN,22:04,2023-06-01,['UA1592'],['United Airlines'],B,Landed - Delayed [+],16:05,2023-06-01,16:10,2023-06-01,22:04,2023-06-01,22:41,2023-06-01,
Dallas,DFW,22:04,2023-06-01,"['AA2306', 'QF4520']","['American Airlines', 'Qantas']",B,Landed - On-time [+],17:22,2023-06-01,17:24,2023-06-01,22:04,2023-06-01,22:04,2023-06-01,
New York,JFK,22:05,2023-06-01,"['AA4743', 'AT5056', 'AY4153', 'B64797', 'BA4651', 'IB4296', 'JL7454', 'MH9498', 'QF4137', 'QR9132', 'RJ7609']","['American Airlines', 'Royal Air Maroc', 'Finnair', 'JetBlue Airways', 'British Airways', 'Iberia', 'JAL Japan Airlines', 'Malaysia Airlines', 'Qantas', 'Qatar Airways', 'Royal Jordanian']",B,Landed - On-time [+],20:30,2023-06-01,20:26,2023-06-01,22:05,2023-06-01,21:39,2023-06-01,
San Francisco,SFO,22:07,2023-06-01,"['DL475', 'KE6731']","['Delta Air Lines', 'Korean Air']",A,Landed - On-time [+],13:15,2023-06-01,13:11,2023-06-01,22:07,2023-06-01,22:08,2023-06-01,
Chicago,ORD,22:11,2023-06-01,"['AA1033', 'AS4347', 'B64294', 'QR2760', 'RJ7686']","['American Airlines', 'Alaska Airlines', 'JetBlue Airways', 'Qatar Airways', 'Royal Jordanian']",B,Landed - Delayed [+],18:50,2023-06-01,20:38,2023-06-01,22:11,2023-06-01,00:02,2023-06-02,
Aruba,AUA,22:12,2023-06-01,['B6974'],['JetBlue Airways'],C,Landed - On-time [+],17:15,2023-06-01,17:00,2023-06-01,22:12,2023-06-01,21:49,2023-06-01,
Milwaukee,MKE,22:13,2023-06-01,['DL3510'],['Delta Air Lines'],A,Landed - On-time [+],18:54,2023-06-01,18:50,2023-06-01,22:13,2023-06-01,22:03,2023-06-01,
Cleveland,CLE,22:15,2023-06-01,"['B6640', 'AA9245', 'HA2144']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - On-time [+],20:35,2023-06-01,20:20,2023-06-01,22:15,2023-06-01,21:59,2023-06-01,
Charlotte,CLT,22:19,2023-06-01,"['B61746', 'HA2414']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - Delayed [+],19:55,2023-06-01,22:26,2023-06-01,22:19,2023-06-01,00:15,2023-06-02,
New York,LGA,22:22,2023-06-01,['DL5828'],['Delta Air Lines'],A,Landed - On-time [+],20:59,2023-06-01,20:51,2023-06-01,22:22,2023-06-01,22:03,2023-06-01,
Philadelphia,PHL,22:22,2023-06-01,['AA1874'],['American Airlines'],B,Landed - On-time [+],20:58,2023-06-01,20:50,2023-06-01,22:22,2023-06-01,22:12,2023-06-01,
Toronto,YYZ,22:26,2023-06-01,"['AC772', 'TK8678', 'UA8530']","['Air Canada', 'Turkish Airlines', 'United Airlines']",B,Landed - Delayed [+],20:55,2023-06-01,21:55,2023-06-01,22:26,2023-06-01,23:32,2023-06-01,
London,LHR,22:30,2023-06-01,"['BA239', 'AA6982', 'AY5439', 'EI8939', 'IB7415']","['British Airways', 'American Airlines', 'Finnair', 'Aer Lingus', 'Iberia']",E,Landed - On-time [+],20:10,2023-06-01,20:05,2023-06-01,22:30,2023-06-01,22:35,2023-06-01,
Miami,MIA,22:34,2023-06-01,"['DL1751', 'LA6266']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - Delayed [+],19:00,2023-06-01,19:00,2023-06-01,22:34,2023-06-01,22:49,2023-06-01,
Minneapolis,MSP,22:35,2023-06-01,"['B6836', 'AA9352']","['JetBlue Airways', 'American Airlines']",C,Landed - On-time [+],18:44,2023-06-01,18:37,2023-06-01,22:35,2023-06-01,22:16,2023-06-01,
Charlotte,CLT,22:36,2023-06-01,['AA1843'],['American Airlines'],B,Landed - On-time [+],20:25,2023-06-01,20:28,2023-06-01,22:36,2023-06-01,22:31,2023-06-01,
Reykjavik,KEF,22:36,2023-06-01,['FI7K'],['Icelandair'],,Landed - On-time [+],20:56,2023-06-01,21:04,2023-06-01,22:36,2023-06-01,22:22,2023-06-01,
Atlanta,ATL,22:41,2023-06-01,"['DL561', 'AF2603', 'AM3287', 'AZ3254', 'KL7188', 'LA6608', 'VS2377']","['Delta Air Lines', 'Air France', 'Aeromexico', 'ITA Airways', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],19:59,2023-06-01,20:07,2023-06-01,22:41,2023-06-01,22:42,2023-06-01,
West Palm Beach,PBI,22:45,2023-06-01,['DL1245'],['Delta Air Lines'],A,Landed - On-time [+],19:25,2023-06-01,19:19,2023-06-01,22:45,2023-06-01,22:17,2023-06-01,
Orlando,MCO,22:46,2023-06-01,"['B61282', 'AD7416', 'HA2340']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - On-time [+],19:40,2023-06-01,19:46,2023-06-01,22:46,2023-06-01,22:39,2023-06-01,
Los Angeles,LAX,22:53,2023-06-01,"['AA382', 'B64030', 'JL7525', 'QF3264', 'TN1242']","['American Airlines', 'JetBlue Airways', 'JAL Japan Airlines', 'Qantas', 'Air Tahiti Nui']",B,Landed - Delayed [+],14:20,2023-06-01,15:13,2023-06-01,22:53,2023-06-01,23:59,2023-06-01,
Orlando,MCO,22:54,2023-06-01,['B68354'],['JetBlue Airways'],,Landed - Delayed [+],20:20,2023-06-01,22:39,2023-06-01,22:54,2023-06-01,01:28,2023-06-02,
Saint Louis,STL,22:56,2023-06-01,"['AA3707', 'B64683']","['American Airlines', 'JetBlue Airways']",B,Landed - Delayed [+],19:15,2023-06-01,22:34,2023-06-01,22:56,2023-06-01,02:18,2023-06-02,
Saint Louis,STL,23:00,2023-06-01,['WN1958'],['Southwest Airlines'],B,Landed - Delayed [+],19:30,2023-06-01,19:46,2023-06-01,23:00,2023-06-01,23:19,2023-06-01,
Miami,MIA,23:04,2023-06-01,"['B61720', 'QR4188', 'TP4510']","['JetBlue Airways', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],19:45,2023-06-01,20:48,2023-06-01,23:04,2023-06-01,23:46,2023-06-01,
Nashville,BNA,23:10,2023-06-01,['WN3143'],['Southwest Airlines'],B,Landed - On-time [+],19:45,2023-06-01,19:44,2023-06-01,23:10,2023-06-01,23:08,2023-06-01,
New York,LGA,23:10,2023-06-01,"['DL354', 'WS7988']","['Delta Air Lines', 'WestJet']",A,Landed - On-time [+],21:59,2023-06-01,21:53,2023-06-01,23:10,2023-06-01,22:56,2023-06-01,
San Francisco,SFO,23:12,2023-06-01,"['B6534', 'AA9225', 'HA2498', 'SQ1550']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Singapore Airlines']",C,Landed - Delayed [+],14:33,2023-06-01,15:19,2023-06-01,23:12,2023-06-01,00:24,2023-06-02,
Dallas,DFW,23:19,2023-06-01,['AA1366'],['American Airlines'],B,Landed - On-time [+],18:33,2023-06-01,18:32,2023-06-01,23:19,2023-06-01,23:18,2023-06-01,
New York,JFK,23:19,2023-06-01,"['AA4659', 'AY4198', 'B64702', 'BA1742', 'MH9435', 'QR2575', 'RJ7324']","['American Airlines', 'Finnair', 'JetBlue Airways', 'British Airways', 'Malaysia Airlines', 'Qatar Airways', 'Royal Jordanian']",B,Landed - On-time [+],21:59,2023-06-01,22:13,2023-06-01,23:19,2023-06-01,23:31,2023-06-01,
Newark,EWR,23:21,2023-06-01,"['UA485', 'TP8510']","['United Airlines', 'TAP Air Portugal']",B,Landed - Delayed [+],21:59,2023-06-01,23:54,2023-06-01,23:21,2023-06-01,01:04,2023-06-02,
Detroit,DTW,23:23,2023-06-01,"['DL2374', 'AF5951', 'AM3586', 'VS3112', 'WS8101']","['Delta Air Lines', 'Air France', 'Aeromexico', 'Virgin Atlantic', 'WestJet']",A,Landed - Delayed [+],21:25,2023-06-01,22:45,2023-06-01,23:23,2023-06-01,00:30,2023-06-02,
Chicago,ORD,23:25,2023-06-01,"['DL2218', 'WS8436']","['Delta Air Lines', 'WestJet']",A,Canceled [+],19:55,2023-06-01,,,23:25,2023-06-01,,,
New York,JFK,23:27,2023-06-01,"['DL1681', 'AF5632', 'AZ3151', 'KE3944', 'KL6679', 'OK3026', 'UX3303', 'VS1989', 'WS7805']","['Delta Air Lines', 'Air France', 'ITA Airways', 'Korean Air', 'KLM Royal Dutch Airlines', 'CSA', 'Air Europa', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],22:00,2023-06-01,21:59,2023-06-01,23:27,2023-06-01,23:09,2023-06-01,
Nashville,BNA,23:30,2023-06-01,['DL1484'],['Delta Air Lines'],A,Landed - On-time [+],19:57,2023-06-01,19:45,2023-06-01,23:30,2023-06-01,23:12,2023-06-01,
Houston,IAH,23:30,2023-06-01,"['UA1748', 'NZ6390']","['United Airlines', 'Air New Zealand']",B,Landed - On-time [+],18:40,2023-06-01,18:34,2023-06-01,23:30,2023-06-01,23:31,2023-06-01,
Washington,DCA,23:32,2023-06-01,"['AA2120', 'B64232']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],22:00,2023-06-01,22:02,2023-06-01,23:32,2023-06-01,23:25,2023-06-01,
Houston,IAH,23:32,2023-06-01,"['B6932', 'AA9295', 'QR4049']","['JetBlue Airways', 'American Airlines', 'Qatar Airways']",C,Landed - On-time [+],18:44,2023-06-01,18:37,2023-06-01,23:32,2023-06-01,23:23,2023-06-01,
Fort Lauderdale,FLL,23:33,2023-06-01,['NK616'],['Spirit Airlines'],B,Landed - Delayed [+],20:20,2023-06-01,20:32,2023-06-01,23:33,2023-06-01,00:08,2023-06-02,
Los Angeles,LAX,23:33,2023-06-01,['DL878'],['Delta Air Lines'],A,Landed - On-time [+],15:00,2023-06-01,14:58,2023-06-01,23:33,2023-06-01,23:35,2023-06-01,
Los Angeles,LAX,23:37,2023-06-01,"['B6188', 'AA9120', 'HA2182']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - Delayed [+],15:10,2023-06-01,15:00,2023-06-01,23:37,2023-06-01,23:55,2023-06-01,
Fort Lauderdale,FLL,23:38,2023-06-01,['DL2290'],['Delta Air Lines'],A,Landed - Delayed [+],20:20,2023-06-01,22:10,2023-06-01,23:38,2023-06-01,01:01,2023-06-02,
Salt Lake City,SLC,23:42,2023-06-01,['B6248'],['JetBlue Airways'],C,Canceled [+],17:10,2023-06-01,,,23:42,2023-06-01,,,
Baltimore,BWI,23:45,2023-06-01,['WN962'],['Southwest Airlines'],B,Landed - On-time [+],22:20,2023-06-01,22:21,2023-06-01,23:45,2023-06-01,23:49,2023-06-01,
Tampa,TPA,23:47,2023-06-01,['DL1439'],['Delta Air Lines'],A,Landed - On-time [+],20:37,2023-06-01,20:34,2023-06-01,23:47,2023-06-01,23:27,2023-06-01,
Denver,DEN,23:48,2023-06-01,['UA1510'],['United Airlines'],B,Landed - Delayed [+],17:49,2023-06-01,18:05,2023-06-01,23:48,2023-06-01,00:16,2023-06-02,
Chicago,ORD,23:48,2023-06-01,"['AA2682', 'B64346', 'BA5130']","['American Airlines', 'JetBlue Airways', 'British Airways']",B,Landed - Delayed [+],20:30,2023-06-01,20:54,2023-06-01,23:48,2023-06-01,00:21,2023-06-02,
New York,JFK,23:50,2023-06-01,"['B6918', 'AA9355', 'AT9508', 'EI5020', 'EY8255', 'HA2078', 'QR3987']","['JetBlue Airways', 'American Airlines', 'Royal Air Maroc', 'Aer Lingus', 'Etihad Airways', 'Hawaiian Airlines', 'Qatar Airways']",C,Landed - On-time [+],22:29,2023-06-01,22:24,2023-06-01,23:50,2023-06-01,23:38,2023-06-01,
Seattle,SEA,23:50,2023-06-01,"['DL770', 'KE3009', 'VS1732']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],15:20,2023-06-01,15:18,2023-06-01,23:50,2023-06-01,23:43,2023-06-01,
Salt Lake City,SLC,23:50,2023-06-01,"['DL702', 'KL5238']","['Delta Air Lines', 'KLM Royal Dutch Airlines']",A,Landed - Delayed [+],17:15,2023-06-01,17:47,2023-06-01,23:50,2023-06-01,00:29,2023-06-02,
Dallas,DFW,23:51,2023-06-01,['DL1088'],['Delta Air Lines'],A,Landed - On-time [+],18:55,2023-06-01,18:50,2023-06-01,23:51,2023-06-01,23:46,2023-06-01,
Syracuse,SYR,23:55,2023-06-01,['B68359'],['JetBlue Airways'],,Unknown [+],23:01,2023-06-01,,,23:55,2023-06-01,,,
Las Vegas,LAS,23:56,2023-06-01,"['B6178', 'HA2332']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - On-time [+],15:49,2023-06-01,15:40,2023-06-01,23:56,2023-06-01,00:09,2023-06-02,
Fort Lauderdale,FLL,23:57,2023-06-01,"['B6170', 'AD7411', 'HA2426']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - On-time [+],20:40,2023-06-01,20:37,2023-06-01,23:57,2023-06-01,23:47,2023-06-01,
San Diego,SAN,23:57,2023-06-01,['B6928'],['JetBlue Airways'],C,Landed - On-time [+],15:22,2023-06-01,15:12,2023-06-01,23:57,2023-06-01,00:10,2023-06-02,
Dulles,IAD,23:59,2023-06-01,"['UA352', 'LH7450']","['United Airlines', 'Lufthansa']",B,Landed - On-time [+],22:23,2023-06-01,22:30,2023-06-01,23:59,2023-06-01,23:58,2023-06-01,
Minneapolis,MSP,23:59,2023-06-01,"['DL1246', 'KE3993', 'KL5798', 'VS4242', 'WS7864']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],20:09,2023-06-01,20:30,2023-06-01,23:59,2023-06-01,00:12,2023-06-02,
New Orleans,MSY,23:59,2023-06-01,['B6930'],['JetBlue Airways'],C,Landed - On-time [+],19:30,2023-06-01,19:22,2023-06-01,23:59,2023-06-01,23:35,2023-06-01,
Seattle,SEA,23:59,2023-06-01,"['AS460', 'AA7446', 'KE6259', 'SQ1216', 'TN2555']","['Alaska Airlines', 'American Airlines', 'Korean Air', 'Singapore Airlines', 'Air Tahiti Nui']",B,Landed - On-time [+],15:40,2023-06-01,15:36,2023-06-01,23:59,2023-06-01,23:57,2023-06-01,
San Juan,SJU,23:59,2023-06-01,['B6898'],['JetBlue Airways'],C,Landed - On-time [+],19:44,2023-06-01,19:43,2023-06-01,23:59,2023-06-01,23:45,2023-06-01,
Tampa,TPA,23:59,2023-06-01,"['B61340', 'HA2230']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - On-time [+],20:50,2023-06-01,20:48,2023-06-01,23:59,2023-06-01,23:49,2023-06-01,
