Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
Austin,AUS,22:03,2023-06-02,['DL1697'],['Delta Air Lines'],A,Landed - Delayed [+],17:00,2023-06-02,17:09,2023-06-02,22:03,2023-06-02,22:35,2023-06-02,
Kansas City,MCI,22:03,2023-06-02,"['B62364', 'AA9207', 'FI7908']","['JetBlue Airways', 'American Airlines', 'Icelandair']",C,Landed - Delayed [+],18:00,2023-06-02,18:49,2023-06-02,22:03,2023-06-02,23:10,2023-06-02,
Washington,DCA,22:04,2023-06-02,"['B62854', 'AA9321']","['JetBlue Airways', 'American Airlines']",C,Landed - Delayed [+],20:30,2023-06-02,21:57,2023-06-02,22:04,2023-06-02,23:46,2023-06-02,
Dallas,DFW,22:04,2023-06-02,"['AA2306', 'QF4520']","['American Airlines', 'Qantas']",B,Landed - Delayed [+],17:22,2023-06-02,18:26,2023-06-02,22:04,2023-06-02,22:56,2023-06-02,
New York,JFK,22:05,2023-06-02,"['AA4743', 'AT5056', 'AY4153', 'B64797', 'BA4651', 'IB4296', 'JL7454', 'MH9498', 'QF4137', 'QR9132', 'RJ7609']","['American Airlines', 'Royal Air Maroc', 'Finnair', 'JetBlue Airways', 'British Airways', 'Iberia', 'JAL Japan Airlines', 'Malaysia Airlines', 'Qantas', 'Qatar Airways', 'Royal Jordanian']",B,Landed - Delayed [+],20:30,2023-06-02,23:34,2023-06-02,22:05,2023-06-02,00:59,2023-06-03,
San Francisco,SFO,22:07,2023-06-02,"['DL475', 'KE6731']","['Delta Air Lines', 'Korean Air']",A,Landed - Delayed [+],13:15,2023-06-02,13:14,2023-06-02,22:07,2023-06-02,22:25,2023-06-02,
Chicago,ORD,22:11,2023-06-02,"['AA1033', 'AS4347', 'B64294', 'QR2760', 'RJ7686']","['American Airlines', 'Alaska Airlines', 'JetBlue Airways', 'Qatar Airways', 'Royal Jordanian']",B,Landed - Delayed [+],18:50,2023-06-02,19:24,2023-06-02,22:11,2023-06-02,22:48,2023-06-02,
Aruba,AUA,22:12,2023-06-02,['B6974'],['JetBlue Airways'],C,Landed - On-time [+],17:15,2023-06-02,17:39,2023-06-02,22:12,2023-06-02,22:17,2023-06-02,
Milwaukee,MKE,22:13,2023-06-02,['DL3510'],['Delta Air Lines'],A,Landed - Delayed [+],18:54,2023-06-02,19:51,2023-06-02,22:13,2023-06-02,23:30,2023-06-02,
Cleveland,CLE,22:15,2023-06-02,"['B6640', 'AA9245', 'HA2144']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - Delayed [+],20:35,2023-06-02,02:36,2023-06-03,22:15,2023-06-02,04:17,2023-06-03,
Charlotte,CLT,22:19,2023-06-02,"['B61746', 'HA2414']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - On-time [+],19:55,2023-06-02,19:44,2023-06-02,22:19,2023-06-02,22:07,2023-06-02,
Hong Kong,HKG,22:20,2023-06-02,['CX812'],['Cathay Pacific'],E,Landed - On-time [+],18:25,2023-06-02,18:25,2023-06-02,22:20,2023-06-02,21:51,2023-06-02,
New York,LGA,22:22,2023-06-02,['DL5828'],['Delta Air Lines'],A,Landed - Delayed [+],20:59,2023-06-02,22:58,2023-06-02,22:22,2023-06-02,00:09,2023-06-03,
Philadelphia,PHL,22:22,2023-06-02,['AA1874'],['American Airlines'],B,Landed - On-time [+],20:58,2023-06-02,21:09,2023-06-02,22:22,2023-06-02,22:24,2023-06-02,
Toronto,YYZ,22:26,2023-06-02,"['AC772', 'TK8678', 'UA8530']","['Air Canada', 'Turkish Airlines', 'United Airlines']",B,Landed - Delayed [+],20:55,2023-06-02,22:19,2023-06-02,22:26,2023-06-02,00:09,2023-06-03,
London,LHR,22:30,2023-06-02,"['BA239', 'AA6982', 'AY5439', 'EI8939', 'IB7415']","['British Airways', 'American Airlines', 'Finnair', 'Aer Lingus', 'Iberia']",E,Landed - Delayed [+],20:10,2023-06-02,20:20,2023-06-02,22:30,2023-06-02,23:40,2023-06-02,
Miami,MIA,22:34,2023-06-02,"['DL1751', 'LA6133']","['Delta Air Lines', 'LATAM Airlines']",A,Landed - Delayed [+],19:00,2023-06-02,21:57,2023-06-02,22:34,2023-06-02,01:04,2023-06-03,
Minneapolis,MSP,22:35,2023-06-02,"['B6836', 'AA9352']","['JetBlue Airways', 'American Airlines']",C,Landed - Delayed [+],18:44,2023-06-02,01:06,2023-06-03,22:35,2023-06-02,04:46,2023-06-03,
Charlotte,CLT,22:36,2023-06-02,['AA1843'],['American Airlines'],B,Landed - On-time [+],20:25,2023-06-02,20:25,2023-06-02,22:36,2023-06-02,22:42,2023-06-02,
West Palm Beach,PBI,22:45,2023-06-02,['DL1245'],['Delta Air Lines'],A,Landed - On-time [+],19:25,2023-06-02,19:17,2023-06-02,22:45,2023-06-02,22:12,2023-06-02,
Orlando,MCO,22:46,2023-06-02,"['B61282', 'AD7416', 'HA2340']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - On-time [+],19:40,2023-06-02,19:34,2023-06-02,22:46,2023-06-02,22:49,2023-06-02,
Atlanta,ATL,22:48,2023-06-02,"['DL561', 'AM3287', 'AZ3254', 'KL7188', 'LA6600', 'VS2377']","['Delta Air Lines', 'Aeromexico', 'ITA Airways', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],20:06,2023-06-02,20:10,2023-06-02,22:48,2023-06-02,22:56,2023-06-02,
Panama City,PTY,22:50,2023-06-02,"['CM366', 'UA7125']","['Copa Airlines', 'United Airlines']",E,Landed - Delayed [+],16:02,2023-06-02,16:01,2023-06-02,22:50,2023-06-02,23:17,2023-06-02,
Los Angeles,LAX,22:53,2023-06-02,"['AA382', 'B64030', 'CX7534', 'JL7525', 'QF3264', 'TN1242']","['American Airlines', 'JetBlue Airways', 'Cathay Pacific', 'JAL Japan Airlines', 'Qantas', 'Air Tahiti Nui']",B,Landed - On-time [+],14:20,2023-06-02,14:21,2023-06-02,22:53,2023-06-02,23:03,2023-06-02,
Saint Louis,STL,22:56,2023-06-02,"['AA3707', 'B64683']","['American Airlines', 'JetBlue Airways']",B,Landed - Delayed [+],19:15,2023-06-02,19:57,2023-06-02,22:56,2023-06-02,23:44,2023-06-02,
Saint Louis,STL,23:00,2023-06-02,['WN1958'],['Southwest Airlines'],B,Landed - On-time [+],19:30,2023-06-02,19:31,2023-06-02,23:00,2023-06-02,23:13,2023-06-02,
Miami,MIA,23:04,2023-06-02,"['B61720', 'QR4188', 'TP4510']","['JetBlue Airways', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],19:45,2023-06-02,19:45,2023-06-02,23:04,2023-06-02,23:00,2023-06-02,
San Francisco,SFO,23:05,2023-06-02,"['UA2652', 'NH7330', 'NZ9013', 'VA8307']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand', 'Virgin Australia']",B,Landed - On-time [+],14:20,2023-06-02,14:18,2023-06-02,23:05,2023-06-02,23:10,2023-06-02,
Nashville,BNA,23:10,2023-06-02,['WN3143'],['Southwest Airlines'],B,Landed - On-time [+],19:45,2023-06-02,19:46,2023-06-02,23:10,2023-06-02,23:17,2023-06-02,
New York,LGA,23:10,2023-06-02,"['DL354', 'WS7988']","['Delta Air Lines', 'WestJet']",A,Landed - On-time [+],21:59,2023-06-02,21:56,2023-06-02,23:10,2023-06-02,22:59,2023-06-02,
San Francisco,SFO,23:12,2023-06-02,"['B6534', 'AA9225', 'HA2498', 'SQ1550']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Singapore Airlines']",C,Landed - Delayed [+],14:33,2023-06-02,14:57,2023-06-02,23:12,2023-06-02,00:46,2023-06-03,
Dallas,DFW,23:19,2023-06-02,['AA1366'],['American Airlines'],B,Landed - Delayed [+],18:33,2023-06-02,18:45,2023-06-02,23:19,2023-06-02,23:40,2023-06-02,
New York,JFK,23:19,2023-06-02,"['AA4659', 'AY4198', 'B64702', 'BA1742', 'CX7539', 'MH9435', 'QR2575', 'RJ7324']","['American Airlines', 'Finnair', 'JetBlue Airways', 'British Airways', 'Cathay Pacific', 'Malaysia Airlines', 'Qatar Airways', 'Royal Jordanian']",B,Landed - Delayed [+],21:59,2023-06-02,23:03,2023-06-02,23:19,2023-06-02,01:05,2023-06-03,
Detroit,DTW,23:23,2023-06-02,"['DL2374', 'AF5951', 'AM3586', 'CZ1051', 'MU4540', 'VS3112', 'WS8101']","['Delta Air Lines', 'Air France', 'Aeromexico', 'China Southern Airlines', 'China Eastern Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - Delayed [+],21:25,2023-06-02,22:12,2023-06-02,23:23,2023-06-02,00:03,2023-06-03,
Newark,EWR,23:23,2023-06-02,"['UA1076', 'TP8510']","['United Airlines', 'TAP Air Portugal']",B,Canceled [+],21:59,2023-06-02,,,23:23,2023-06-02,,,Boeing 737MAX 8 Passenger
Chicago,ORD,23:25,2023-06-02,['DL2218'],['Delta Air Lines'],A,Landed - Delayed [+],19:55,2023-06-02,20:42,2023-06-02,23:25,2023-06-02,00:39,2023-06-03,
New York,JFK,23:27,2023-06-02,"['DL1681', 'AF5632', 'AZ3151', 'KE3944', 'KL6679', 'OK3026', 'UX3303', 'VS1989', 'WS7805']","['Delta Air Lines', 'Air France', 'ITA Airways', 'Korean Air', 'KLM Royal Dutch Airlines', 'CSA', 'Air Europa', 'Virgin Atlantic', 'WestJet']",A,Landed - Delayed [+],22:00,2023-06-02,00:09,2023-06-03,23:27,2023-06-02,01:54,2023-06-03,
Nashville,BNA,23:30,2023-06-02,['DL1484'],['Delta Air Lines'],A,Landed - Delayed [+],19:57,2023-06-02,21:07,2023-06-02,23:30,2023-06-02,00:51,2023-06-03,
Washington,DCA,23:32,2023-06-02,"['AA2120', 'B64232']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],22:00,2023-06-02,21:55,2023-06-02,23:32,2023-06-02,23:32,2023-06-02,
Houston,IAH,23:32,2023-06-02,"['B6932', 'AA9295', 'QR4049']","['JetBlue Airways', 'American Airlines', 'Qatar Airways']",C,Landed - On-time [+],18:44,2023-06-02,18:42,2023-06-02,23:32,2023-06-02,23:31,2023-06-02,
Fort Lauderdale,FLL,23:33,2023-06-02,['DL2290'],['Delta Air Lines'],A,Landed - Delayed [+],20:15,2023-06-02,21:57,2023-06-02,23:33,2023-06-02,01:18,2023-06-03,
Fort Lauderdale,FLL,23:33,2023-06-02,['NK616'],['Spirit Airlines'],B,Landed - On-time [+],20:20,2023-06-02,20:21,2023-06-02,23:33,2023-06-02,23:31,2023-06-02,
Los Angeles,LAX,23:33,2023-06-02,['DL878'],['Delta Air Lines'],A,Landed - Delayed [+],15:00,2023-06-02,15:00,2023-06-02,23:33,2023-06-02,23:48,2023-06-02,
Los Angeles,LAX,23:37,2023-06-02,"['B6188', 'AA9120', 'HA2182']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines']",C,Landed - Delayed [+],15:10,2023-06-02,15:18,2023-06-02,23:37,2023-06-02,01:09,2023-06-03,
Salt Lake City,SLC,23:42,2023-06-02,['B6248'],['JetBlue Airways'],C,Landed - On-time [+],17:10,2023-06-02,17:05,2023-06-02,23:42,2023-06-02,23:49,2023-06-02,
Denver,DEN,23:44,2023-06-02,['UA1510'],['United Airlines'],B,Landed - Delayed [+],17:43,2023-06-02,17:51,2023-06-02,23:44,2023-06-02,00:02,2023-06-03,
Houston,IAH,23:44,2023-06-02,"['UA1748', 'NZ6390']","['United Airlines', 'Air New Zealand']",B,Landed - On-time [+],18:48,2023-06-02,18:44,2023-06-02,23:44,2023-06-02,23:43,2023-06-02,
Baltimore,BWI,23:45,2023-06-02,['WN962'],['Southwest Airlines'],B,Landed - Delayed [+],22:20,2023-06-02,22:38,2023-06-02,23:45,2023-06-02,00:00,2023-06-03,
Tampa,TPA,23:47,2023-06-02,['DL1439'],['Delta Air Lines'],A,Canceled [+],20:37,2023-06-02,,,23:47,2023-06-02,,,
Chicago,ORD,23:48,2023-06-02,"['AA2682', 'B64346', 'BA5130']","['American Airlines', 'JetBlue Airways', 'British Airways']",B,Landed - Delayed [+],20:30,2023-06-02,20:48,2023-06-02,23:48,2023-06-02,00:29,2023-06-03,
New York,JFK,23:50,2023-06-02,"['B6918', 'AA9355', 'AT9510', 'EI5020', 'EY8255', 'HA2078', 'QR3987', 'SQ1452', 'TP4468']","['JetBlue Airways', 'American Airlines', 'Royal Air Maroc', 'Aer Lingus', 'Etihad Airways', 'Hawaiian Airlines', 'Qatar Airways', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],22:29,2023-06-02,00:47,2023-06-03,23:50,2023-06-02,02:22,2023-06-03,
Seattle,SEA,23:50,2023-06-02,"['DL770', 'KE3009', 'VS1732']","['Delta Air Lines', 'Korean Air', 'Virgin Atlantic']",A,Landed - On-time [+],15:20,2023-06-02,15:19,2023-06-02,23:50,2023-06-02,23:59,2023-06-02,
Salt Lake City,SLC,23:50,2023-06-02,"['DL702', 'KL5238']","['Delta Air Lines', 'KLM Royal Dutch Airlines']",A,Landed - Delayed [+],17:15,2023-06-02,17:37,2023-06-02,23:50,2023-06-02,00:35,2023-06-03,
Dallas,DFW,23:51,2023-06-02,['DL1088'],['Delta Air Lines'],A,Landed - Delayed [+],18:55,2023-06-02,19:51,2023-06-02,23:51,2023-06-02,01:00,2023-06-03,
Las Vegas,LAS,23:56,2023-06-02,"['B6178', 'HA2332']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - Delayed [+],15:49,2023-06-02,15:47,2023-06-02,23:56,2023-06-02,00:25,2023-06-03,
Fort Lauderdale,FLL,23:57,2023-06-02,"['B6170', 'AD7411', 'HA2426']","['JetBlue Airways', 'Azul', 'Hawaiian Airlines']",C,Landed - On-time [+],20:40,2023-06-02,20:52,2023-06-02,23:57,2023-06-02,23:46,2023-06-02,
San Diego,SAN,23:57,2023-06-02,['B6928'],['JetBlue Airways'],C,Landed - Delayed [+],15:22,2023-06-02,16:04,2023-06-02,23:57,2023-06-02,00:54,2023-06-03,
Dulles,IAD,23:59,2023-06-02,"['UA352', 'LH7450']","['United Airlines', 'Lufthansa']",B,Canceled [+],22:22,2023-06-02,,,23:59,2023-06-02,,,
Minneapolis,MSP,23:59,2023-06-02,"['DL1246', 'KE3993', 'KL5800', 'VS4242', 'WS7864']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - Delayed [+],20:09,2023-06-02,20:54,2023-06-02,23:59,2023-06-02,00:56,2023-06-03,
New Orleans,MSY,23:59,2023-06-02,['B6930'],['JetBlue Airways'],C,Landed - Delayed [+],19:30,2023-06-02,21:31,2023-06-02,23:59,2023-06-02,01:41,2023-06-03,
Seattle,SEA,23:59,2023-06-02,"['AS460', 'AA7446', 'KE6259', 'TN2555']","['Alaska Airlines', 'American Airlines', 'Korean Air', 'Air Tahiti Nui']",B,Landed - Delayed [+],15:40,2023-06-02,15:31,2023-06-02,23:59,2023-06-02,00:14,2023-06-03,
San Juan,SJU,23:59,2023-06-02,['B6898'],['JetBlue Airways'],C,Landed - On-time [+],19:44,2023-06-02,19:37,2023-06-02,23:59,2023-06-02,23:21,2023-06-02,
Tampa,TPA,23:59,2023-06-02,"['B61340', 'HA2230']","['JetBlue Airways', 'Hawaiian Airlines']",C,Landed - Delayed [+],20:50,2023-06-02,21:30,2023-06-02,23:59,2023-06-02,00:55,2023-06-03,
