location	b	ra_at_1in100	pathogen	tidy_name	taxids	predictor_type	study
Overall	-1.7635565853740325	1.955276751519271e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.129039678650598	4.990988017350952e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.586675945888194	3.1581854586488165e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.1015659231267216	5.130010180927168e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.827635778196152	6.74659391627123e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.634019394343779	3.0121502537254744e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.987256206165972	5.751250759324386e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.719340242412744	7.51824926685424e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.5854271544993246	8.59556504445184e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.413620826523584	1.0206784942622325e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.1813724905611047	1.2875174487444877e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.4347831990763704	3.6762396016272266e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.3795170264638905	3.885130417982906e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.1273187136102747	4.99958472801356e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.099861889620392	5.138759342028812e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.377869843387688	1.0578288745041685e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.7318421426392314	2.0182810438286898e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.4842633998106836	2.5852568555241984e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.4717441379132428	2.6178257988821e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.0094031014515736	5.6252785141386146e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.2892111302161133	1.1558977090959809e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.012057335959656	1.5250558567023738e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.742032187715999	2.703754610316901e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.4781336023505445	2.6011526214489017e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.229791328536875	4.512639532589672e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.9786475340120835	5.8009751119532566e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.1323691856999427	1.3521814866253148e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.772154144806992	2.623526610313397e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.8424451972471725	6.647416975485985e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.065763901846984	5.31700227915656e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.6651219437204472	2.1575349987100718e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.560475638702244	3.2420243921143966e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.615749902840315	8.338835947300932e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.48826041856452	3.4848087504295756e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.26616555784593	1.182845349507721e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.772605113206193	2.622343749485186e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-4.505778901689139	1.2597265881779506e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.9377264131160703	6.043281412537191e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.8440786765324377	6.636567421949568e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.864760346201633	6.500721735607804e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.612410775770864	8.366726917642828e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.8076104447459813	6.883058514014731e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-4.219740193378516	1.6768774580468172e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.066043012264701	5.31551845559324e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-4.012512871832772	2.0629989512574077e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.805122195588326	2.5384442597609957e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.111023121489771	1.3813555029239678e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.151656950636339	4.8793724669767856e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.685035030247848	2.862337387259668e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.145848783364219	3.626396223292306e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.6286703909138964	2.237631433168584e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.8694231522908287	6.470480691529465e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.894497975542153	6.310251792927945e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.351750597289203	3.994518239006061e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.4071182050334783	3.779362616222656e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.968893349795217	5.8578357522694206e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.575866926642666	8.678134660986062e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-0.5600250398862352	6.514710891988542e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.706189026520376	2.0707260438605245e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.365237146206198	3.941007623338197e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.478822122363914	9.56252104758238e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.728225079417776	7.451746722144904e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.0567176973078176	1.4584448284996706e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.24126973226546	1.2126628834437356e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-4.012086524573527	2.0638786927122968e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.7809318386166284	7.069160338732189e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.771762377064828	7.134278822496248e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.6924784073690256	7.722940100707396e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.56540260982572	2.383775742407491e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.5388280808732957	9.005589564371465e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.339983420147546	4.0418000821543104e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.077537455747386	5.254769339831335e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.821204723182772	6.79012144389678e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.5124220533415809	2.5134749062463337e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.1602691430973406	4.837530807064643e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.471056299968731	9.637070976623077e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.660656163922267	7.972653509117995e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.163534577140717	3.562824366788242e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.830269258895147	6.728850266638372e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.4810940888446664	2.593463333873155e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.263005147132477	4.365219294891285e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-4.095421776100199	1.8988564244587267e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.1427802142726686	4.922878176536851e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.6340153102277966	2.2257033819983865e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.030523394385316	5.507716829238778e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.524354662659171	3.361270145110293e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.786470952901398	2.5862336791390802e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.388865399260299	2.844032221551066e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.4030312102856413	1.0315445186753377e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-4.096939817249248	1.8959760691270115e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.1673651769726052	3.549202723400505e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.822683785296274	6.780085856661893e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.5716734017496794	3.2059234743263594e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.6500743788207597	2.1902461337520965e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.5350469630530934	2.4572462599634977e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.5813397366728923	8.63077060811987e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.469564909639106	3.5505718429956164e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.285341572539502	1.1603791865062897e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.5325578219705016	9.062234340513389e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-4.638777639291108	1.102848047513528e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.6834830196675714	2.8667832141344343e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.7649452130536911	1.95256348492541e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.753968739934897	1.9741137981463186e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-4.280855614316409	1.5774632015652695e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.2881824735839524	1.1570873425602357e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.593703276467407	3.136069644677059e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.854901814777768	2.4151750749113133e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.7837547091851222	2.5932680691705923e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.9985547660612446	5.6866356281894446e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.168670834293104	1.3039753507269354e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.5442104403793016	8.957248459419677e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.421335255305012	1.0128348370739377e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.3013613364335543	4.200956509638804e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.904491538644258	2.2983283551235068e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.950095531071184	5.968991752316743e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.0967256929040623	5.1549007995352856e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.7415476648194423	7.353128580306607e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.00829495982861	5.6315155741845244e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.784968109778009	7.040684798889894e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.436353591508986	3.6704709936629115e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.737813936833821	7.380634478058223e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.8629135091019136	1.7703457014404237e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.009776212984088	5.6231800494744334e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.3972360684537226	1.037539819878487e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.605970010920155	2.2890074264627106e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-4.018161631079311	2.0513784187895037e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.451368338612025	9.828685297269225e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.395481895103714	1.0393614416439879e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.4703320288198363	9.644053356681161e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.840990082140968	1.8095863117313122e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.084812816512799	1.4180399013414268e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.347630508347008	1.0903054734199605e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.1567651868075783	4.8545110343540315e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-0.6260684891700002	6.098357216836131e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.4291553291837564	3.6969873270221935e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.7651952986331807	7.181284363316918e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.188678366924425	1.278145284275277e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.561868557922188	3.237511657840096e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.804533802510625	2.5399383022526614e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.6999243686137486	7.665648950966696e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.8483017384627964	6.608599884460252e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.834664073527541	1.821070053068001e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.459725079092438	9.746891772615645e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.6903016482794582	2.103887168989761e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.477787655772212	9.572418273483797e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-4.109803777400441	1.8717425129161567e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.5637154743876085	8.784229890799541e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.627416119320252	8.242118549953485e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.867046520874221	6.48587692656509e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.3020635291947533	1.1411367125535789e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.0153607950178047	1.520026210073985e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.871697902820065	1.7548623958019037e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.633893619451298	8.188902769020889e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.3921496602416914	1.0428306145522792e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.6820768139254434	2.121262646042775e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.032668985873486	5.495912188037625e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.416780266044509	1.0174588114921624e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.895706206951639	6.302632153061549e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.1785274258192064	4.750007252438049e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.377056199936489	3.8947028227887624e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.7406571801950363	7.359679344011028e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.2302950750065618	4.510366878927384e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.061916372721156	1.4508825223473384e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.251403742701805	1.200435805909408e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.735666209724505	7.396503100273473e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.338127184575915	1.1007163890000725e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.6482067386215347	8.07252886082621e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.91876348357305	6.158973185780452e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.038375923494108	5.464636690268078e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.123999637295935	1.363546125593073e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.389491539679285	1.0456062711427078e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.7649536428919443	7.183019971489542e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.636356654748981	8.168758032881228e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.5976130876981114	2.308216634508825e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.3585199174064764	1.0784971021783757e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.529582886075041	9.08923404557868e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.723819732598396	2.7534477620309643e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.78749332702161	7.022927970837657e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.553416021019626	3.264992822871111e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.205441165075289	1.256898570259309e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.031378359810379	5.5030099344407433e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.0961610876882326	1.4020385677211194e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.331133250856743	1.1084417093137655e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.618149122357876	8.318853232052477e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.4587089056574403	9.756801338208339e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.936835865040237	6.048665641947026e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.522722993910059	2.487716651946685e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.1430467479441786	4.9215662386522144e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.122199688101152	1.3660026491542037e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.810810411177824	1.8650314710642682e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.478224447809198	3.5199582726711146e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-0.0076339543709774	1.1318668463545976e-06	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.1035411426819537	5.119887285779485e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.9237346642477404	6.128431795460873e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.0898305811326883	5.1905672355990216e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.6561980381275925	2.176874798087138e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.2411338897412885	3.296806609217663e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.509707494836677	3.410865560853762e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.716810262585134	2.048848765762432e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.7011734527457258	2.0811380101046424e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-0.9440320873950888	4.437343976997204e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.1158745841667206	5.057129265438826e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.932913538102585	1.650659363006024e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-0.9592887513340856	4.370158755116674e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.1454377837741574	1.3346253395909054e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.923586944354988	6.129337153561002e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.211123206944752	4.5976732728148335e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.892841179882498	2.325261288925896e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.3103717076605004	4.163274353602613e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.6626667803806705	7.956639666273596e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.2947632816854333	4.228766293861213e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.0076289293569127	1.531824398960464e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.512520290069157	9.24565060120525e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.708353662428377	7.601304518641817e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.458649420969184	9.757381735699917e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-5.014869356826882	7.571485980433031e-09	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.7087022061203725	2.065528472435757e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.4028067329035983	1.031776103056216e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.9290009056934303	1.657130436466518e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.3715179318773558	2.89379938252537e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.9373159168043386	6.045762666355734e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.5398072537827194	8.99677585160856e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.9468243248062214	5.988549525678192e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.4254488385662154	1.0086770146993745e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.0363217259962245	1.4884966492117788e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.9269795730242576	6.10857782414008e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.835101097600403	6.696415971399586e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.6499370634480206	8.05857284255593e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.6093784853238446	8.392135765653357e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.2082503461222918	4.6109007388626735e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.9981245233449367	1.5464528851514797e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.6159259897535696	3.0671463381474525e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.163970646037519	1.3101187057057006e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-4.004591352134227	2.0794059360793588e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.857549962713769	6.547763821130417e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.746266503500124	2.6923302640165223e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.9641312136105284	5.8857980896126074e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.736639616472145	7.389306797811647e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.7021075610471614	2.813884826224909e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.60952297692173	2.280889093375048e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.164764449396648	4.815833430117431e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.6952908988888735	2.8331316529235128e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.434526655867602	9.995618653849026e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.4187261965833757	1.0154808326487737e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.880324863011011	2.3545478932203543e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.781567690741235	7.064666827184982e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.2888176438315595	1.1563526285502877e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.719495651435026	7.517080953959756e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.888905231910272	2.3344314309297854e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.164676793361335	4.816255585464269e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.4548921835897626	9.794111489484927e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-4.087852604427029	1.913283726926624e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.476846689875882	9.58142983088073e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.1437159305632463	1.3369253477800038e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.9116661673283684	6.202840850715227e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-4.5719618295966615	1.1790532392432885e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.772925396830946	7.125986338895833e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-4.035153797553358	2.01681553664128e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.6135099367929278	8.357535590600908e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
